x,y,qx,qy,qz,qw,rx,ry,rz,mqx,mqy,mqz,mqw,mrx,mry,mrz,speed,steer
0.09945246637277069,0.5674225098256123,0.6007612177230375,0.34375288857296826,0.19308596196798444,0.857606273129035,0.4578964239373737,0.13019018482979383,0.9310138418652041,0.9484021067340247,0.28934270905000625,0.6850256588560792,0.6289092126083548,0.7838104919989534,0.9954558112565166,0.7633562523178636,0.0024348813375881517,0.14302801590588898
0.056851624741343344,0.6130082414977404,0.6994313072716125,0.25531617369266146,0.20488460069338071,0.9292699214566938,0.5484408556108868,0.1562429001376887,0.9935003514070356,0.9647557998046146,0.3804099254705362,0.6131696278985197,0.6451177309887416,0.7773033791528907,0.09420385780266294,0.7954651742440777,-0.09319030432208492,0.07807151918927151
0.0,0.6170547229059152,0.7238053357324717,0.24425588826265682,0.135322514397643,0.9771611400624186,0.5639283297564744,0.12944227326245925,0.03091917748148032,0.8974801371953414,0.42771916457661985,0.678255914327979,0.611489823437681,0.749243503174994,0.14726793161178997,0.7967271529616214,-0.07320601457040238,0.161260344128608
0.0,0.5329148870404029,0.7344728910316098,0.31623272731182406,0.16446762909073095,0.9316479251685934,0.4808846280801615,0.03803629498049467,0.0810152014279307,0.9287693593652837,0.4512797992598491,0.6691907084255286,0.6908596468929986,0.7869750507191353,0.053702144479994815,0.8691047318989259,-0.07209457110710377,0.11284672391320297
0.032679148511450706,0.5059121727154999,0.7618017825074856,0.39673513322092463,0.12774143313773378,0.9868287741533459,0.44937956484267505,0.9410199435135413,0.04368800800912928,0.9791783850441065,0.5429542988804587,0.6357465302396443,0.6327065987070181,0.8065137667171469,0.9762997890179488,0.8215226585120301,-0.1381398362766369,0.08171060559725776
0.02931696470478766,0.40857014715586715,0.8066665695412621,0.34380176492110315,0.0941110541014194,0.9419625172586557,0.4210958275657479,0.9609956084540957,0.10261494814430042,1.0,0.5102060487448462,0.6795563807697446,0.7073533525570226,0.7197887296727872,0.977320620204684,0.874727239377281,-0.23317091149799124,0.023557945739736824
0.00035710224055629514,0.3460657163848247,0.8625335558273668,0.3232535451516845,0.18841057378308693,0.9483224596586848,0.4545941170975549,0.9101745251747838,0.05988396138612056,0.9276361223536816,0.5984228283237657,0.5883169425368692,0.7671245102591975,0.6521088086172275,0.9030341040441997,0.777461118374964,-0.16054810263761485,-0.06037688623037396
0.04963421029910342,0.4332156032361142,0.9001308075407422,0.3909644548693135,0.23277015875768234,0.9983502361019009,0.39763652334593746,0.8526041111166,0.11375454432225032,0.8686016406871101,0.6302567881184655,0.4961920476630697,0.8002204436759527,0.5539340301564492,0.9804749770160093,0.7759244893297725,-0.14768904882701517,-0.08882577083843439
0.02581620244167733,0.36408855819462604,0.9372459142360468,0.4358710838790643,0.28421117255408035,0.916936833639409,0.37753880182635663,0.9417561250964145,0.10555206923047414,0.8985801162931785,0.5760681379728892,0.5865872370887538,0.7567275169933476,0.6323677650580297,0.8918025101725383,0.7800170002788174,-0.23715614000076493,-0.07486113600529076
0.0632048700648609,0.40272958290083766,0.9412762739010043,0.4053376791572563,0.26293721895660754,0.9491458998709738,0.29668031743009055,0.9488588422427509,0.03391919678098812,0.9385827831804514,0.5476006097541863,0.5692824650742252,0.8440986236949924,0.5537319162503812,0.9181315337949582,0.7461118464816076,-0.15828432181093335,-0.17123124840072296
0.08191159324551489,0.479353336933496,0.9260008396597273,0.4712431688265214,0.3039690186399483,0.9894997106736838,0.2453130801218194,0.04686664820703412,0.9719667256120325,0.8964563209602472,0.4594765484412885,0.5627216192723993,0.8059783387347536,0.4785040748740973,0.9895246546618005,0.7211071097857562,-0.06652096554475842,-0.1919265207629309
0.10557049972493068,0.436180641652819,0.9571673635873792,0.5266702013049679,0.20669324763100888,1.0,0.1664171229959161,0.06703852423491088,0.06543599756029117,0.940314439913038,0.4495584919521811,0.6334227442934467,0.8614427586177771,0.5606162185135674,0.9764686840754665,0.7518996329945028,-0.00047503638516935287,-0.2474886368157258
0.010345914137252915,0.45528241415353515,0.8914243597479677,0.4635646521577344,0.1452585977787626,1.0,0.12002731126763078,0.9739811535511136,0.07733804915277234,0.8420257076720935,0.5125554856107689,0.6547286816391072,0.855899416419103,0.6029427976633746,0.9994306626319338,0.8342896672910894,0.08600387132485707,-0.2979266690729202
0.0,0.3807857953084039,0.8084406973744113,0.5322439162934467,0.06947725289202872,0.9687945646150211,0.11234985209552947,0.9694877517559648,0.0011142349111468164,0.9137634484699236,0.5716933676067233,0.5759564762620063,0.9108476400078154,0.5719567254577385,0.9210208998297775,0.7524590573387453,0.07605598354418934,-0.2426044678894379
0.0019439817152367145,0.4372916753887584,0.8067117444674657,0.4858554897897672,0.07714801736008789,0.9519534859364005,0.09308270920617036,0.9204906030770494,0.08315585585989735,0.9476403167213725,0.5039015235331489,0.5959250052119252,0.9027193730272637,0.5554598527892656,0.9419142601882269,0.8290983365253037,0.07807708214852484,-0.16880103845971892
0.0,0.36219104855613776,0.7321810300078012,0.43519819265995807,0.13436326745348676,1.0,0.0047217225180605366,0.9473564038975497,0.033309692685555385,1.0,0.4554987400503153,0.6000919128961868,0.8539047816119014,0.5544974333046161,0.02549029692636262,0.8388102194621131,0.11729663491559729,-0.2368426505970628
0.014976344012101087,0.35445244403087384,0.8007825317703348,0.3537153727176498,0.1947641118166855,0.9678689473144789,0.09820947942973428,0.859621525010503,0.010457331247085776,0.9679663979233936,0.43807335244546614,0.5395050508578008,0.7793384120882835,0.5672685207632926,0.028249761589161995,0.8390972356763297,0.16244855359319993,-0.306850174043222
0.0,0.38973339171306604,0.821422919133364,0.27654135082001585,0.2771737684884992,0.8855422644492147,0.15926110197733212,0.948625919933839,0.08814024585986546,1.0,0.391407106085087,0.47384925859411664,0.6946033065377468,0.4980084007283144,0.011166230872786523,0.8815293280826639,0.15885469177416484,-0.20740651397206677
0.0,0.45739550502513204,0.8552535005376327,0.3534986027056304,0.2756063204548028,0.8321385505940604,0.18687507332925335,0.9240554273825163,0.052145525186158684,1.0,0.39912035297891335,0.43880735775177093,0.773855657477721,0.5928039585476368,0.9255713741245821,0.8219449796368896,0.11333772024695823,-0.2282121786367515
0.0,0.534771758100935,0.8425047358370067,0.3515130099803024,0.23358391621875213,0.8356592219470191,0.1693172920815022,0.9991421767736622,0.0951718374300677,0.9577384260983793,0.40255337186037543,0.4668781403327746,0.724840150995621,0.5727706558397756,0.012143311762334852,0.8223416678803901,0.12056819801955668,-0.1919865939111668
0.0,0.5455467960968813,0.8835724807952801,0.33583732232269703,0.21944733122528332,0.7957075240840649,0.1329180704276092,0.9356577817787937,0.10131678303964645,0.9022255430769922,0.4290099865013636,0.5605517761313021,0.7395011211217368,0.5486653577170749,0.9626889767942919,0.7938389988946891,0.13750401255753475,-0.16279772116838337
0.0,0.5776724860331751,0.9652078714203605,0.2770234981418304,0.24690780068580964,0.7885953404199415,0.19811407400799724,0.9638398573061107,0.1183215897179486,0.8591073587850752,0.5059343079583922,0.5092689470296855,0.825746538644927,0.5176819393061622,0.8847985341235368,0.8481422454482279,0.07534130460152026,-0.18213991529641652
0.018657256472632347,0.6514614377843457,0.8714963259768799,0.19675842458527326,0.20601068953426308,0.8867044287790762,0.28558953479571,0.05767340822013711,0.06576135699752088,0.8086056416953817,0.48009927850950235,0.4196204405540408,0.8999747300867538,0.5463224264221096,0.9317844198490974,0.7650740649762912,0.09368995828854632,-0.16125542859926456
0.018028064607349667,0.7229229433913884,0.9572534113228054,0.20564078155865723,0.27309784962606753,0.8768626336310176,0.30072785932643104,0.07906980401011048,0.09460078333685475,0.8684427117880739,0.4160734041486379,0.44919510019561726,0.8288931505804427,0.5459880136151841,0.934176154226948,0.7400660771535039,0.047908129225700424,-0.21752314801547937
0.0,0.7758378663361464,0.916801674351307,0.11018602879175432,0.1887769782395623,0.9099950674695814,0.20897945189840975,0.0940652021393386,0.1940095329483208,0.8342974083014133,0.4364693304019918,0.4479655649284368,0.8996064403810871,0.6059720998631498,0.026456159804260526,0.7982955395475327,0.1131096757760256,-0.12433056079570351
0.03612304901121799,0.797333361755261,0.9022851443169083,0.19136652368086413,0.19436153384775062,0.9964621555979043,0.243840226707242,0.05720509159866444,0.14271251102485055,0.8670180145960678,0.47987668808784223,0.42925708480621416,0.801899649416038,0.5143807040610512,0.9275264871423834,0.8932320422517893,0.2014853187132746,-0.17536658917456383
0.021446314119270227,0.814366594007042,0.8931859491025451,0.195400319983209,0.26552010814083704,0.9903508157737174,0.3161649026095782,0.09841978340689894,0.17345375251596296,0.7865657342482432,0.5446940369325166,0.43767041809195983,0.7173000994565648,0.43790074096080944,0.978409721338375,0.9875040644480171,0.22309607723846475,-0.14320134212348581
0.1009357892289093,0.8485881268043118,0.8686903049981687,0.286103459619921,0.3184448861249063,1.0,0.273554251289013,0.09850844920923514,0.1267226039963893,0.8468213367702979,0.46001327614279786,0.41054997223753176,0.7192764636411666,0.43270580380114665,0.999568589394901,0.9908670775032062,0.32094106054799587,-0.05375758335453923
0.0863628936369042,0.8192662764342085,0.888002391006624,0.21385131044762845,0.3058716822040989,0.9764717427280734,0.2948420371966684,0.9990773234352257,0.16879676696269474,0.7608598605485442,0.5099539298510639,0.41212484463871923,0.6377984941965338,0.44961143779130874,0.9184671092290637,0.036204060559180684,0.39464079414969505,-0.006597713814841699
0.10994040595863121,0.8382202890585653,0.9771716467971024,0.18789635356833745,0.2368976066835145,0.9941890955670621,0.30644792057555337,0.9547582976375768,0.167877274041356,0.8058079801076357,0.5715299936822112,0.4424354636958632,0.701492268576649,0.4324235996924827,0.0010525224573914027,0.9506322532643652,0.43461378696031683,0.0629088288107078
0.19130776156525886,0.8592877928981777,1.0,0.11908451450251012,0.32869092406444844,1.0,0.24056298270064633,0.03018425717330997,0.13140111995248444,0.7552221314904645,0.5799090440879601,0.35400704972451197,0.6136397648455663,0.3549985494408122,0.013212011198799514,0.8873240494700403,0.38558160510352263,0.07336207968614132
0.17356788978838503,0.8071943811271931,1.0,0.045389324765407066,0.40190984852710715,1.0,0.15433705893283522,0.06332564318568956,0.09968189272052799,0.685026471682513,0.48647472160337296,0.289499572873113,0.65841791144223,0.28541992368126484,0.9466482672987403,0.7943982803260639,0.4736959427698496,0.08811275831213683
0.07738242861345006,0.7583131617952477,0.9006922770845537,0.02951101359423826,0.4985260252775077,1.0,0.06567052028312392,0.010809483982123246,0.15957462403653483,0.6210531200464692,0.4173400412242732,0.2960435214617651,0.6770366115186813,0.36815438552112234,0.01699390922021271,0.8677541450482387,0.37873242176044286,0.10701576076176449
0.1427703686663241,0.812281140140696,0.92668633372221,0.0,0.5616623359166943,0.9428546768101408,0.06047409690911258,0.08400197924481612,0.1888067345309012,0.6400769633018273,0.3394777737184849,0.2778897345278733,0.6299063711631637,0.42591683819633297,0.024634658214293087,0.781756152308266,0.281343354305884,0.14473359656180973
0.15038771942476598,0.7314453590254761,0.9455189566246431,0.0,0.6243936089321697,0.9576801863669343,0.06889549294155285,0.18151458745071639,0.09689158936831088,0.7303753049500271,0.3213428243767886,0.19685460375199493,0.714166818197527,0.45776280218591026,0.05632934288670213,0.6965719339122179,0.25731219896101765,0.11957225465565262
0.1131563948378974,0.7716729043821979,0.9346778015457878,0.0,0.6371475339656315,1.0,0.024828395294313944,0.20765059610941913,0.19126384680134312,0.7908978510437872,0.2569590767595097,0.2867175984343791,0.7869631298769153,0.5013478899394146,0.052188029982998874,0.6387464587225232,0.30201995437634305,0.040420605743671276
0.02280799385180221,0.8183341955227168,0.8391973846046658,0.05561400416310891,0.5445464254527067,0.9905623383413413,0.04671616576996413,0.2438887139235137,0.25310794198944897,0.7735823122667956,0.16668105466835864,0.37142875364924555,0.8052219382602629,0.4565446892829343,0.0708706250116407,0.5624403803152908,0.3476069671630136,0.037326297813868065
0.0,0.9158136577731059,0.7617876318697095,0.08636375546756342,0.5949970650452827,0.9686728627451825,0.1430391449410351,0.22186845568588345,0.242258032516048,0.7493362961711868,0.15058346466844363,0.40587473246096073,0.7210301566701841,0.49480211098654125,0.11053427187837016,0.5403405427616913,0.3093467817025046,0.06311494414121169
0.0,0.9642109848599717,0.7041876374653252,0.18389552079131913,0.560157148014124,0.9874487504551254,0.12344508249550415,0.2793059353750812,0.1844051971899887,0.8324696564205702,0.1987463647765751,0.30719988616918725,0.7799704190967274,0.5622034507358985,0.15201161747427672,0.5574572054092426,0.3340626373725004,0.06790933626541927
0.0465364664026571,1.0,0.6791363952207576,0.11301704642895079,0.6345830884909816,1.0,0.22145301958504568,0.27750227140458456,0.2286659444592472,0.891618706319554,0.2908167776465702,0.30455695137576666,0.820773498903028,0.5968031679296345,0.11659078240539227,0.5014047175136003,0.295070731784904,-0.006848129976592204
0.0,1.0,0.7188766394943029,0.04201445189019411,0.5738709032748618,0.9296103422934064,0.192109119499376,0.274265487670208,0.3286314610650989,0.9349990247779638,0.22197435144926925,0.2569405380382389,0.7737000332962384,0.6722265053204836,0.11032788470569341,0.49098160110126854,0.35381287453982635,-0.07360520720257199
0.0634879386415538,1.0,0.7784285092916331,0.05204927573537173,0.5855717719802275,0.9924608818733286,0.14965153684688035,0.19261520793396364,0.3354892020295375,0.9269973707593016,0.1522887404442673,0.2528995119356273,0.7654287289058703,0.6397737708972544,0.10899477101334933,0.513228955960013,0.45086186951442514,-0.0363811657810415
0.011443509994990421,0.9993003609337219,0.6916549743342846,0.00939654900987845,0.505671314700992,1.0,0.21943998900234754,0.11912901369466831,0.3938867384352457,0.9187073754672044,0.24462056281031544,0.21361896381514045,0.8567135301874591,0.5944405801540126,0.04134304263616241,0.5285298621198828,0.5135386971002732,0.0009173142620800823
0.05747042759607649,0.9033606575813156,0.6775782225894624,0.04224030744274908,0.5759542926754245,1.0,0.20554632515929894,0.1602601624941124,0.3056039483576708,0.8957314284260797,0.264181283285537,0.21057571659080104,0.8726133820082342,0.6197224954864745,0.9450027684805491,0.5440209646969201,0.4371054218974894,0.0879955170748127
0.08300755376328947,0.9924979318545462,0.7602937225937357,0.06395960625628773,0.6124369727137691,1.0,0.2559169604733643,0.1584855643850017,0.22431103422042994,0.8824763422415511,0.2669164334868857,0.2440359382579016,0.930061948732006,0.6266945742640684,0.020265723474968356,0.44538892464470714,0.38647328573421824,0.09861314243545503
0.0,1.0,0.8247477760107499,0.0,0.5382448602513783,0.9308112684426775,0.3195581938696212,0.2529431820774185,0.2780200859929055,0.9579682300985022,0.34405888481737407,0.19986881969783404,0.8745368394672745,0.6061430315898966,0.10447453043825705,0.4291971366710007,0.41664232025387665,0.07665485648344633
0.0,1.0,0.8330927011758343,0.017180484744650906,0.593106996981664,0.8379264048427789,0.33953694711070004,0.34078041082899324,0.1965684671573955,0.9307609963140896,0.3942181893754673,0.26221381329438825,0.8689075188128015,0.5433752230640393,0.05352890111046906,0.4437106025146641,0.5111234085743394,0.005026550761062731
0.011205460328509248,0.9422897112860256,0.871143661146476,0.0031240485668141693,0.5854845123639592,0.7519864962240576,0.2651481569448635,0.3803416832037282,0.22667877615317072,0.93663720015354,0.30880392496807946,0.3315923823402872,0.8594679229297517,0.5529738018311551,0.9608754632916852,0.42007082076317187,0.484259609813944,0.1033339757945547
0.0,1.0,0.8840415180153526,0.09434892621767679,0.5678035180306038,0.685976367188535,0.25007721696753904,0.2890052274921325,0.29878021386438447,0.9263626664405066,0.3412383545246309,0.2359075508630689,0.8805313681572244,0.5529165367540849,0.8655946795390057,0.3244112897021645,0.5644161071360743,0.16260301734981428
0.0,1.0,0.8243305691554615,0.1376065995357044,0.5375736433491213,0.6147051540887307,0.24019768976097144,0.24837977985627707,0.2499317622828373,1.0,0.40163745945158646,0.3342173141908327,0.8963304341458558,0.4534338060115686,0.7712688483639861,0.25379693505443157,0.5795898147176592,0.23234905546700507
0.0,1.0,0.7512081616975779,0.16945435050095006,0.5257662060645893,0.6655687066330668,0.18958425696752343,0.24751474684258254,0.15020188163813913,1.0,0.364794375956057,0.2686066067982795,0.8064324704189108,0.4607328530213093,0.7917380735192221,0.20311252477371508,0.6370450234368521,0.25573567133285946
